"Case","Event","Activity","Timestamp","unixtime","Resource_Group","Resource","Resource_failure_rate","Resource_Anomaly.Normal","type_res_event","order","max","parameter_l","parameter","duration","type_res_case","type_res_len","type_res_trace","duration_prior","noeffect_len","resource_parameter_event","resource_parameter_case","is_trace_anomalous.resource.","variant_num"
"case_1881",30930,"k","1970-01-01 14:00:00",50400,"Resource_Group1","Resource_Group1_res_0",0.01,0,"",6,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_1881",30931,"j","1970-01-01 15:00:00",54000,"Resource_Group9","Resource_Group9_res_2",0.01,0,"",7,7,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_564"
"case_1905",31176,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_4",0.01,0,"",1,10,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_588"
"case_1905",31177,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_1905",31178,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",3,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_1905",31179,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",4,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_1905",31180,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_7",0.01,0,"",5,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_1905",31181,"f","1970-01-01 14:00:00",50400,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",6,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_1905",31182,"g","1970-01-01 15:00:00",54000,"Resource_Group5","Resource_Group5_res_2",0.01,0,"",7,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_1905",31183,"h","1970-01-01 16:00:00",57600,"Resource_Group2","Resource_Group2_res_1",0.01,0,"",8,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_1905",31184,"i","1970-01-01 17:00:00",61200,"Resource_Group4","Resource_Group4_res_2",0.01,0,"",9,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_1905",31185,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_4",0.01,0,"",10,10,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_588"
"case_1946",31584,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_5",0.01,0,"",1,7,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_564"
"case_1946",31585,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_1946",31586,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",3,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_1946",31587,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",4,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_1946",31588,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_7",0.01,0,"",5,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_1946",31589,"k","1970-01-01 14:00:00",50400,"Resource_Group1","Resource_Group1_res_0",0.01,0,"",6,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_1946",31590,"j","1970-01-01 15:00:00",54000,"Resource_Group9","Resource_Group9_res_2",0.01,0,"",7,7,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_564"
"case_1947",31591,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_4",0.01,0,"",1,7,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_564"
"case_1947",31592,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_1947",31593,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",3,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_1947",31594,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",4,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_1947",31595,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_3",0.01,0,"",5,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_1947",31596,"k","1970-01-01 14:00:00",50400,"Resource_Group1","Resource_Group1_res_1",0.01,0,"",6,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_1947",31597,"j","1970-01-01 15:00:00",54000,"Resource_Group9","Resource_Group9_res_3",0.01,0,"",7,7,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_564"
"case_196",31721,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_0",0.01,0,"",1,7,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_564"
"case_196",31722,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_196",31723,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",3,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_196",31724,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",4,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_196",31725,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_7",0.01,0,"",5,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_196",31726,"k","1970-01-01 14:00:00",50400,"Resource_Group1","Resource_Group1_res_0",0.01,0,"",6,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_196",31727,"j","1970-01-01 15:00:00",54000,"Resource_Group9","Resource_Group9_res_0",0.01,0,"",7,7,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_564"
"case_1973",31847,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_5",0.01,0,"",1,7,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_564"
"case_1973",31848,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_1973",31849,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",3,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_1973",31850,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",4,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_1973",31851,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_2",0.01,0,"",5,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_1973",31852,"k","1970-01-01 14:00:00",50400,"Resource_Group1","Resource_Group1_res_1",0.01,0,"",6,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_1973",31853,"j","1970-01-01 15:00:00",54000,"Resource_Group9","Resource_Group9_res_5",0.01,0,"",7,7,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_564"
"case_1977",31878,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_3",0.01,0,"",1,10,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_511"
"case_1977",31879,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_511"
"case_1977",31880,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",3,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_511"
"case_1977",31881,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",4,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_511"
"case_1977",31882,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_7",0.01,0,"",5,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_511"
"case_1977",31883,"l","1970-01-01 14:00:00",50400,"Resource_Group7","Resource_Group7_res_5",0.01,0,"",6,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_511"
"case_1977",31884,"o","1970-01-01 15:00:00",54000,"Resource_Group8","Resource_Group8_res_4",0.01,0,"",7,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_511"
"case_1977",31885,"p","1970-01-01 16:00:00",57600,"Resource_Group8","Resource_Group8_res_0",0.01,0,"",8,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_511"
"case_1977",31886,"n","1970-01-01 17:00:00",61200,"Resource_Group6","Resource_Group6_res_4",0.01,0,"",9,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_511"
"case_1977",31887,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_9",0.01,0,"",10,10,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_511"
"case_1982",31935,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_5",0.01,0,"",1,7,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_564"
"case_1982",31936,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_1982",31937,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",3,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_1982",31938,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",4,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_1982",31939,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_4",0.01,0,"",5,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_1982",31940,"k","1970-01-01 14:00:00",50400,"Resource_Group1","Resource_Group1_res_1",0.01,0,"",6,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_1982",31941,"j","1970-01-01 15:00:00",54000,"Resource_Group9","Resource_Group9_res_7",0.01,0,"",7,7,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_564"
"case_1992",32024,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_4",0.01,0,"",1,10,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_588"
"case_1992",32025,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_1992",32026,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",3,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_1992",32027,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",4,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_1992",32028,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_4",0.01,0,"",5,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_1992",32029,"f","1970-01-01 14:00:00",50400,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",6,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_1992",32030,"g","1970-01-01 15:00:00",54000,"Resource_Group5","Resource_Group5_res_2",0.01,0,"",7,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_1992",32031,"h","1970-01-01 16:00:00",57600,"Resource_Group2","Resource_Group2_res_1",0.01,0,"",8,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_1992",32032,"i","1970-01-01 17:00:00",61200,"Resource_Group4","Resource_Group4_res_3",0.01,0,"",9,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_1992",32033,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_4",0.01,0,"",10,10,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_588"
"case_200",32121,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_2",0.01,0,"",1,10,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_475"
"case_200",32122,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_200",32123,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",3,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_200",32124,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",4,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_200",32125,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_0",0.01,0,"",5,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_200",32126,"l","1970-01-01 14:00:00",50400,"Resource_Group7","Resource_Group7_res_2",0.01,0,"",6,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_200",32127,"s","1970-01-01 15:00:00",54000,"Resource_Group7","Resource_Group7_res_5",0.01,0,"",7,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_200",32128,"t","1970-01-01 16:00:00",57600,"Resource_Group8","Resource_Group8_res_6",0.01,0,"",8,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_200",32129,"n","1970-01-01 17:00:00",61200,"Resource_Group6","Resource_Group6_res_4",0.01,0,"",9,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_200",32130,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_1",0.01,0,"",10,10,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_475"
"case_2020",32330,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_1",0.01,0,"",1,10,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_588"
"case_2020",32331,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_2020",32332,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",3,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_2020",32333,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",4,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_2020",32334,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_5",0.01,0,"",5,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_2020",32335,"f","1970-01-01 14:00:00",50400,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",6,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_2020",32336,"g","1970-01-01 15:00:00",54000,"Resource_Group5","Resource_Group5_res_1",0.01,0,"",7,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_2020",32337,"h","1970-01-01 16:00:00",57600,"Resource_Group2","Resource_Group2_res_1",0.01,0,"",8,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_2020",32338,"i","1970-01-01 17:00:00",61200,"Resource_Group4","Resource_Group4_res_4",0.01,0,"",9,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_2020",32339,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_2",0.01,0,"",10,10,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_588"
"case_2037",32495,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_5",0.01,0,"",1,7,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_564"
"case_2037",32496,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_2037",32497,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",3,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_2037",32498,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",4,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_2037",32499,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_0",0.01,0,"",5,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_2037",32500,"k","1970-01-01 14:00:00",50400,"Resource_Group1","Resource_Group1_res_1",0.01,0,"",6,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_2037",32501,"j","1970-01-01 15:00:00",54000,"Resource_Group9","Resource_Group9_res_0",0.01,0,"",7,7,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_564"
"case_2048",32600,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_4",0.01,0,"",1,10,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_588"
"case_2048",32601,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_2048",32602,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",3,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_2048",32603,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",4,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_2048",32604,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_7",0.01,0,"",5,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_2048",32605,"f","1970-01-01 14:00:00",50400,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",6,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_2048",32606,"g","1970-01-01 15:00:00",54000,"Resource_Group5","Resource_Group5_res_5",0.01,0,"",7,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_2048",32607,"h","1970-01-01 16:00:00",57600,"Resource_Group2","Resource_Group2_res_2",0.01,0,"",8,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_2048",32608,"i","1970-01-01 17:00:00",61200,"Resource_Group4","Resource_Group4_res_3",0.01,0,"",9,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_2048",32609,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_0",0.01,0,"",10,10,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_588"
"case_2054",32667,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_5",0.01,0,"",1,7,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_564"
"case_2054",32668,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_2054",32669,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",3,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_2054",32670,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",4,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_2054",32671,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_5",0.01,0,"",5,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_2054",32672,"k","1970-01-01 14:00:00",50400,"Resource_Group1","Resource_Group1_res_0",0.01,0,"",6,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_2054",32673,"j","1970-01-01 15:00:00",54000,"Resource_Group9","Resource_Group9_res_8",0.01,0,"",7,7,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_564"
"case_2067",32785,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_2",0.01,0,"",1,10,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_475"
"case_2067",32786,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_2067",32787,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",3,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_2067",32788,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",4,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_2067",32789,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_2",0.01,0,"",5,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_2067",32790,"l","1970-01-01 14:00:00",50400,"Resource_Group7","Resource_Group7_res_1",0.01,0,"",6,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_2067",32791,"s","1970-01-01 15:00:00",54000,"Resource_Group7","Resource_Group7_res_7",0.01,0,"",7,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_2067",32792,"t","1970-01-01 16:00:00",57600,"Resource_Group8","Resource_Group8_res_1",0.01,0,"",8,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_2067",32793,"n","1970-01-01 17:00:00",61200,"Resource_Group6","Resource_Group6_res_5",0.01,0,"",9,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_2067",32794,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_3",0.01,0,"",10,10,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_475"
"case_2086",32973,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_3",0.01,0,"",1,10,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_407"
"case_2086",32974,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_407"
"case_2086",32975,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",3,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_407"
"case_2086",32976,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",4,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_407"
"case_2086",32977,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_4",0.01,0,"",5,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_407"
"case_2086",32978,"l","1970-01-01 14:00:00",50400,"Resource_Group7","Resource_Group7_res_6",0.01,0,"",6,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_407"
"case_2086",32979,"q","1970-01-01 15:00:00",54000,"Resource_Group1","Resource_Group1_res_0",0.01,0,"",7,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_407"
"case_2086",32980,"r","1970-01-01 16:00:00",57600,"Resource_Group6","Resource_Group6_res_2",0.01,0,"",8,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_407"
"case_2086",32981,"n","1970-01-01 17:00:00",61200,"Resource_Group6","Resource_Group6_res_0",0.01,0,"",9,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_407"
"case_2086",32982,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_7",0.01,0,"",10,10,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_407"
"case_2091",33032,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_5",0.01,0,"",1,10,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_588"
"case_2091",33033,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_2091",33034,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",3,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_2091",33035,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",4,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_2091",33036,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_1",0.01,0,"",5,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_2091",33037,"f","1970-01-01 14:00:00",50400,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",6,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_2091",33038,"g","1970-01-01 15:00:00",54000,"Resource_Group5","Resource_Group5_res_4",0.01,0,"",7,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_2091",33039,"h","1970-01-01 16:00:00",57600,"Resource_Group2","Resource_Group2_res_1",0.01,0,"",8,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_2091",33040,"i","1970-01-01 17:00:00",61200,"Resource_Group4","Resource_Group4_res_1",0.01,0,"",9,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_2091",33041,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_0",0.01,0,"",10,10,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_588"
